scorer,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000,DLC_resnet50_Corridor_sideviewJul22shuffle1_1030000
8,475.03118896484375,137.46401977539062,0.9999992251396179,500.0650329589844,110.48863983154297,0.9999988675117493,519.0550537109375,99.6322250366211,0.9999918937683105,540.873046875,98.62904357910156,0.9999961853027344,557.544189453125,108.64326477050781,0.9999991655349731,575.8194580078125,120.677001953125,0.9999992251396179,597.4246215820312,118.2295150756836,0.9999933242797852,618.5684814453125,111.89289093017578,0.9997138977050781,642.6666870117188,105.22156524658203,0.9975376129150391,655.7268676757812,106.08845520019531,0.9949945211410522,518.9088745117188,121.34880065917969,0.9999948740005493,525.97705078125,127.89515686035156,0.9999901056289673,527.0781860351562,137.0052490234375,0.9999610781669617,521.5584106445312,143.03797912597656,0.9999613165855408,544.7058715820312,112.88086700439453,0.9999964833259583,543.103759765625,129.2635040283203,0.9999971389770508,562.0238647460938,128.4623260498047,0.9999896287918091,558.912109375,133.3924102783203,0.9999969601631165,552.419921875,137.5703887939453,0.9999845027923584
9,474.3289794921875,137.46401977539062,0.9999991059303284,499.3658752441406,110.48863983154297,0.9999988079071045,518.486083984375,99.6279067993164,0.9999922513961792,539.3820190429688,98.62904357910156,0.9999960064888,556.4698486328125,108.57095336914062,0.9999994039535522,574.2294311523438,120.677001953125,0.9999995827674866,595.0643920898438,118.2295150756836,0.9999913573265076,616.8115844726562,111.82950592041016,0.9998362064361572,640.2943115234375,105.35965728759766,0.9960824251174927,654.7976684570312,106.24486541748047,0.9911621809005737,518.6915283203125,121.34880065917969,0.9999945759773254,525.6719360351562,127.29729461669922,0.9999873042106628,526.64404296875,136.5455780029297,0.9999420046806335,521.5584106445312,143.03797912597656,0.9999366402626038,543.5958862304688,112.73554229736328,0.999995768070221,541.6748657226562,129.09619140625,0.9999971985816956,560.6880493164062,128.708740234375,0.9999752044677734,557.0795288085938,133.80450439453125,0.9999956488609314,550.3287963867188,137.5963134765625,0.9999896287918091
10,473.3605651855469,137.46401977539062,0.9999990463256836,498.5912780761719,110.38207244873047,0.9999985694885254,518.0493774414062,98.67900848388672,0.9999901056289673,538.5355834960938,98.62904357910156,0.9999937415122986,555.5053100585938,108.44239807128906,0.9999993443489075,573.3567504882812,120.45335388183594,0.9999993443489075,593.5941162109375,118.19444274902344,0.9999864101409912,615.118408203125,111.82950592041016,0.9998787045478821,638.7719116210938,105.30876922607422,0.9969013333320618,653.6447143554688,106.24486541748047,0.9903895854949951,518.1986694335938,121.34880065917969,0.9999929070472717,525.4820556640625,126.85987854003906,0.9999842047691345,526.4217529296875,136.14993286132812,0.9999210238456726,521.5584106445312,142.83746337890625,0.999895453453064,542.9581909179688,112.41320037841797,0.9999948740005493,539.6848754882812,128.7401123046875,0.999997079372406,557.7716064453125,128.7718505859375,0.9999752044677734,554.5260009765625,134.09896850585938,0.9999951124191284,548.2534790039062,137.5963134765625,0.9999922513961792
11,472.34600830078125,137.27476501464844,0.9999986290931702,497.6362609863281,110.34382629394531,0.9999985098838806,517.2799072265625,98.63273620605469,0.9999886751174927,537.4224853515625,98.40228271484375,0.9999913573265076,553.6966552734375,108.2406005859375,0.9999992847442627,571.4849243164062,120.43948364257812,0.9999991059303284,591.5538330078125,118.19444274902344,0.9999778270721436,613.2440185546875,111.8240966796875,0.999919593334198,636.9893798828125,105.30876922607422,0.9982998371124268,651.8749389648438,106.41500854492188,0.9960281848907471,517.4037475585938,121.26776885986328,0.9999895095825195,524.8651733398438,126.85987854003906,0.9999731779098511,526.1810302734375,135.99134826660156,0.9999309778213501,521.1704711914062,142.72877502441406,0.9998790621757507,541.8027954101562,112.12376403808594,0.9999964237213135,537.9595336914062,128.2687225341797,0.9999963641166687,555.4630126953125,129.04660034179688,0.9999852180480957,552.2698364257812,134.09896850585938,0.9999908208847046,546.0474853515625,137.79690551757812,0.9999932050704956
12,471.6098937988281,137.1044464111328,0.9999992847442627,496.2859802246094,110.10523223876953,0.999997615814209,516.2916259765625,98.6229248046875,0.999988853931427,535.9475708007812,98.2770767211914,0.9999845623970032,552.4622192382812,108.07609558105469,0.9999986886978149,570.1669921875,120.30752563476562,0.9999989867210388,591.1254272460938,117.84483337402344,0.9999863505363464,611.8203735351562,111.82950592041016,0.9999195337295532,636.2281494140625,105.30876922607422,0.9978976845741272,650.9149780273438,106.6351089477539,0.9954128861427307,515.599853515625,121.06735229492188,0.9999895691871643,523.4816284179688,126.6668701171875,0.9999690055847168,525.05810546875,135.99134826660156,0.9999406933784485,521.072509765625,142.72877502441406,0.9998780488967896,541.1476440429688,112.11817169189453,0.9999971389770508,535.8328247070312,128.05477905273438,0.9999956488609314,553.0768432617188,129.92013549804688,0.9999916553497314,550.196533203125,135.58364868164062,0.9999922513961792,543.0064086914062,138.103271484375,0.9999871253967285
13,470.7742004394531,136.9061279296875,0.9999996423721313,494.390869140625,109.92666625976562,0.9999980926513672,515.2354125976562,98.49368286132812,0.9999827146530151,534.9923706054688,97.63941955566406,0.999984860420227,551.3969116210938,107.54341125488281,0.9999985694885254,568.0090942382812,119.19120025634766,0.9999994039535522,589.746826171875,117.53085327148438,0.9999906420707703,610.80810546875,111.88077545166016,0.9998959302902222,635.2793579101562,105.30876922607422,0.9978051781654358,649.5357055664062,106.6351089477539,0.9957747459411621,514.2850341796875,121.06735229492188,0.9999880790710449,522.20458984375,126.6668701171875,0.9999579191207886,524.2327270507812,135.99134826660156,0.9999503493309021,521.072509765625,142.62599182128906,0.9999009370803833,540.2636108398438,111.74715423583984,0.9999969601631165,535.3466186523438,127.72442626953125,0.9999842643737793,550.557373046875,130.02197265625,0.9999673366546631,547.2713623046875,135.6080780029297,0.9999848008155823,541.7708740234375,138.5309600830078,0.9998378753662109
14,469.56378173828125,136.9061279296875,0.9999997019767761,492.9717102050781,109.81969451904297,0.9999986290931702,513.169921875,98.54975891113281,0.9999808073043823,533.2909545898438,97.17189025878906,0.9999859929084778,550.79931640625,106.97415161132812,0.9999983906745911,566.8197631835938,118.86775207519531,0.9999997615814209,588.1482543945312,117.26016235351562,0.9999918341636658,609.6751098632812,112.36946868896484,0.9999079704284668,632.572509765625,105.22209930419922,0.9980283379554749,648.0447387695312,106.6351089477539,0.9969643950462341,512.5733642578125,120.96025085449219,0.9999825954437256,521.0909423828125,127.1783676147461,0.9999430775642395,523.0487670898438,135.9892578125,0.9999425411224365,520.5098266601562,142.62599182128906,0.9999133944511414,539.037109375,111.27946472167969,0.9999967217445374,533.7763061523438,127.43919372558594,0.9999887347221375,549.515869140625,130.52023315429688,0.9999712705612183,545.3626708984375,135.94009399414062,0.9999473690986633,538.4424438476562,138.57662963867188,0.9997119307518005
15,467.5110778808594,137.1044464111328,0.9999997615814209,491.7835693359375,109.81969451904297,0.9999987483024597,511.6212463378906,98.54975891113281,0.9999904632568359,531.4866333007812,97.17189025878906,0.9999842047691345,549.3258666992188,106.194091796875,0.9999986290931702,565.3468627929688,118.39958190917969,0.9999997615814209,586.33740234375,116.81480407714844,0.9999932646751404,607.514892578125,112.36946868896484,0.9999679923057556,630.998779296875,105.14199829101562,0.9991959929466248,646.7171630859375,106.6351089477539,0.9988228678703308,510.5501708984375,120.47173309326172,0.9999850392341614,517.7311401367188,127.18053436279297,0.9999810457229614,521.4849853515625,135.99937438964844,0.9999629855155945,520.431396484375,142.30801391601562,0.9999608397483826,537.634765625,111.27946472167969,0.9999952912330627,531.1452026367188,127.33843231201172,0.9999933242797852,546.44775390625,130.52023315429688,0.9999735951423645,542.5426635742188,136.98558044433594,0.9999222755432129,534.4298095703125,139.8359832763672,0.9999852180480957
16,466.46746826171875,137.50619506835938,0.9999995827674866,490.7439880371094,109.92666625976562,0.9999986290931702,509.9291076660156,98.54975891113281,0.9999920725822449,529.8099365234375,97.17189025878906,0.9999852776527405,547.5166015625,106.194091796875,0.9999988675117493,564.10791015625,118.2467041015625,0.9999997615814209,584.5914306640625,116.51715850830078,0.9999921917915344,605.811767578125,112.36946868896484,0.9999711513519287,629.244384765625,104.87097930908203,0.9996136426925659,644.3572998046875,106.480712890625,0.9996446967124939,508.9104309082031,120.39649200439453,0.9999836683273315,515.9296875,127.3829345703125,0.9999809265136719,519.7056274414062,135.99937438964844,0.9999672770500183,520.3132934570312,141.36520385742188,0.9999397397041321,536.2662353515625,111.27946472167969,0.9999936819076538,529.9154663085938,127.33843231201172,0.9999892711639404,545.4705200195312,130.5785369873047,0.9998904466629028,542.0947265625,137.20655822753906,0.9996964335441589,533.9052734375,140.0020294189453,0.9999681711196899
17,465.0289001464844,137.5407257080078,0.9999992847442627,489.92578125,109.98976135253906,0.999998152256012,508.46856689453125,98.92726135253906,0.9999938607215881,528.5670776367188,97.28422546386719,0.9999839663505554,546.4428100585938,106.194091796875,0.9999988675117493,563.215576171875,118.20575714111328,0.9999997615814209,584.38916015625,115.6293716430664,0.9999927878379822,604.7301025390625,111.5994644165039,0.9999731779098511,627.9056396484375,104.30023193359375,0.9995711445808411,642.5142211914062,105.3201904296875,0.999195396900177,507.3529968261719,120.39649200439453,0.999984085559845,513.78369140625,127.54637145996094,0.9999784827232361,517.6448364257812,135.5850067138672,0.9999764561653137,520.3132934570312,141.2466583251953,0.9999454021453857,535.0350341796875,111.35610961914062,0.9999933242797852,528.3489990234375,127.33843231201172,0.9999834299087524,544.164794921875,131.11148071289062,0.9997748732566833,540.0977172851562,137.47369384765625,0.9996047019958496,532.3358154296875,140.97076416015625,0.999974250793457
18,463.41912841796875,137.75987243652344,0.9999987483024597,489.18701171875,110.5067138671875,0.999997079372406,506.3391418457031,99.59524536132812,0.9999953508377075,526.27392578125,97.42013549804688,0.99998539686203,544.8258666992188,106.27718353271484,0.9999985098838806,561.8269653320312,118.08645629882812,0.9999996423721313,582.6296997070312,114.9144058227539,0.9999964237213135,603.021728515625,110.82829284667969,0.9999649524688721,624.2939453125,103.76998901367188,0.999643862247467,640.1925659179688,102.83244323730469,0.9996609091758728,503.9969482421875,120.47173309326172,0.9999818801879883,509.5982971191406,127.5638656616211,0.9999548196792603,512.7394409179688,135.5775604248047,0.999959409236908,516.9749145507812,140.52105712890625,0.999912440776825,532.5020751953125,111.35610961914062,0.9999979734420776,525.876708984375,127.48133850097656,0.99997478723526,541.096923828125,132.83734130859375,0.9999719262123108,538.2373046875,138.41432189941406,0.9999660849571228,529.4561157226562,143.18093872070312,0.9999929666519165
19,462.5336608886719,138.59161376953125,0.9999997019767761,486.77197265625,110.88853454589844,0.9999991059303284,504.40350341796875,101.16448974609375,0.9999949932098389,524.2451171875,97.86311340332031,0.9999947547912598,543.284912109375,106.55945587158203,0.9999979734420776,561.3599853515625,118.08645629882812,0.9999995231628418,581.9442138671875,113.62865447998047,0.9999967813491821,601.4967041015625,109.31729125976562,0.9999738335609436,623.2982177734375,102.54303741455078,0.9998786449432373,638.3734130859375,101.55854797363281,0.9998792409896851,501.4891357421875,120.62871551513672,0.999993085861206,505.4164123535156,127.85635375976562,0.9999808669090271,508.12420654296875,135.5775604248047,0.9999901652336121,512.2097778320312,139.96986389160156,0.9997299313545227,530.36767578125,111.39134979248047,0.9999982118606567,524.071044921875,127.6972885131836,0.9999948740005493,539.8563842773438,132.99114990234375,0.9999810457229614,536.6847534179688,138.65200805664062,0.9999912977218628,527.98681640625,143.81695556640625,0.9999950528144836
20,460.4891052246094,138.6312255859375,0.9999998807907104,485.47222900390625,111.77184295654297,0.999998927116394,503.23992919921875,101.61100006103516,0.999997079372406,522.86572265625,98.65699005126953,0.9999939799308777,542.1617431640625,107.42638397216797,0.9999977946281433,560.2866821289062,118.08645629882812,0.999998927116394,580.4949340820312,112.94368743896484,0.9999974370002747,599.9273071289062,108.15667724609375,0.9999864101409912,621.6417846679688,101.5714111328125,0.9998841285705566,636.6996459960938,99.94873809814453,0.9999129176139832,499.3592834472656,120.92961120605469,0.9999939203262329,500.8486328125,128.34710693359375,0.999997079372406,503.1000061035156,135.5775604248047,0.9999906420707703,506.5818176269531,139.32057189941406,0.9998872876167297,528.9974365234375,111.39134979248047,0.9999980926513672,522.3916625976562,128.14031982421875,0.999998152256012,538.0350341796875,133.6035614013672,0.9999949336051941,534.8826904296875,138.95408630371094,0.9999986290931702,527.6387939453125,143.84912109375,0.9999986886978149
